sample,read_local_address,contig_local_address,fwd_download,rev_download,contig_download,contig,Date,Depth,Ocean,Location,Lon,Lat,cruise_id,cruise_station
SRR5788401,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788401/SRR5788401_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788401/SRR5788401_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187468/S0278.fa,S0278.fa,23/05/2011,15,Pacific ,GP13    ,34.3277,-55.4316,SS2011   ,19
SRR5788402,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788402/SRR5788402_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788402/SRR5788402_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187467/S0277.fa,S0277.fa,21/05/2011,100,Pacific ,GP13    ,34.3277,-55.4316,SS2011   ,15
SRR5788403,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788403/SRR5788403_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788403/SRR5788403_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187466/S0276.fa,S0276.fa,21/05/2011,75,Pacific ,GP13    ,34.3277,-55.4316,SS2011   ,15
SRR5788404,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788404/SRR5788404_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788404/SRR5788404_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187477/S0287.fa,S0287.fa,29/05/2011,100,Pacific ,GP13    ,34.3277,-55.4316,SS2011   ,32
SRR5788405,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788405/SRR5788405_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788405/SRR5788405_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187475/S0285.fa,S0285.fa,29/05/2011,50,Pacific ,GP13    ,35.41617,-66.54077,SS2011   ,32
SRR5788406,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788406/SRR5788406_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788406/SRR5788406_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187474/S0284.fa,S0284.fa,29/05/2011,30,Pacific ,GP13    ,35.41617,-66.54077,SS2011   ,32
SRR5788407,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788407/SRR5788407_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788407/SRR5788407_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187303/S0102.fa,S0102.fa,10/12/2011,183.7,Atlantic,GA03    ,35.41617,-66.54077,KN204    ,24
SRR5788408,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788408/SRR5788408_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788408/SRR5788408_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187302/S0101.fa,S0101.fa,10/12/2011,135,Atlantic,GA03    ,35.41617,-66.54077,KN204    ,24
SRR5788409,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788409/SRR5788409_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788409/SRR5788409_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187301/S0100.fa,S0100.fa,10/12/2011,89.3,Atlantic,GA03    ,35.41617,-66.54077,KN204    ,24
SRR5788410,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788410/SRR5788410_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788410/SRR5788410_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187300/S0099.fa,S0099.fa,10/12/2011,71.6,Atlantic,GA03    ,35.41617,-66.54077,KN204    ,24
SRR5788411,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788411/SRR5788411_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788411/SRR5788411_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187299/S0098.fa,S0098.fa,10/12/2011,48.1,Atlantic,GA03    ,35.41617,-66.54077,KN204    ,24
SRR5788412,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788412/SRR5788412_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788412/SRR5788412_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187298/S0097.fa,S0097.fa,30/11/2011,284.8,Atlantic,GA03    ,36.2067,-53.2681,KN204    ,16
SRR5788413,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788413/SRR5788413_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788413/SRR5788413_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187297/S0096.fa,S0096.fa,30/11/2011,234.8,Atlantic,GA03    ,36.2067,-53.2681,KN204    ,16
SRR5788414,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788414/SRR5788414_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788414/SRR5788414_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187296/S0095.fa,S0095.fa,30/11/2011,185.7,Atlantic,GA03    ,36.2067,-53.2681,KN204    ,16
SRR5788415,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788415/SRR5788415_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788415/SRR5788415_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187519/S0333.fa,S0333.fa,13/06/2011,100,Pacific ,GP13    ,36.2067,-53.2681,TAN1109  ,GT8
SRR5788416,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788416/SRR5788416_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788416/SRR5788416_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187518/S0332.fa,S0332.fa,13/06/2011,75,Pacific ,GP13    ,36.2067,-53.2681,TAN1109  ,GT8
SRR5788417,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788417/SRR5788417_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788417/SRR5788417_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187517/S0331.fa,S0331.fa,13/06/2011,50,Pacific ,GP13    ,36.2067,-53.2681,TAN1109  ,GT8
SRR5788418,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788418/SRR5788418_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788418/SRR5788418_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187516/S0326.fa,S0326.fa,01/06/2011,100,Pacific ,GP13    ,37.5673,-50.6855,SS2011   ,36
SRR5788419,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788419/SRR5788419_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788419/SRR5788419_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187523/S0337.fa,S0337.fa,14/06/2011,17,Pacific ,GP13    ,37.5673,-50.6855,TAN1109  ,GT9
SRR5788420,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788420/SRR5788420_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788420/SRR5788420_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187522/S0336.fa,S0336.fa,14/06/2011,5100,Pacific ,GP13    ,37.5673,-50.6855,TAN1109  ,GT8
SRR5788421,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788421/SRR5788421_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788421/SRR5788421_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187521/S0335.fa,S0335.fa,14/06/2011,1023,Pacific ,GP13    ,37.5673,-50.6855,TAN1109  ,GT8
SRR5788422,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788422/SRR5788422_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788422/SRR5788422_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187520/S0334.fa,S0334.fa,13/06/2011,204,Pacific ,GP13    ,37.5673,-50.6855,TAN1109  ,GT8
SRR5788423,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788423/SRR5788423_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788423/SRR5788423_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187525/S0339.fa,S0339.fa,14/06/2011,51,Pacific ,GP13    ,37.5673,-50.6855,TAN1109  ,GT9
SRR5788424,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788424/SRR5788424_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788424/SRR5788424_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187524/S0338.fa,S0338.fa,14/06/2011,31,Pacific ,GP13    ,37.60731,-68.3895,TAN1109  ,GT9
SRR5788425,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788425/SRR5788425_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788425/SRR5788425_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187305/S0104.fa,S0104.fa,10/12/2011,285.9,Atlantic,GA03    ,37.60731,-68.3895,KN204    ,24
SRR5788426,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788426/SRR5788426_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788426/SRR5788426_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187304/S0103.fa,S0103.fa,10/12/2011,234.5,Atlantic,GA03    ,37.60731,-68.3895,KN204    ,24
SRR5788427,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788427/SRR5788427_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788427/SRR5788427_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187225/S0022.fa,S0022.fa,18/05/2010,52,Atlantic,GA02    ,37.60731,-68.3895,PE319    ,15
SRR5788428,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788428/SRR5788428_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788428/SRR5788428_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187224/S0021.fa,S0021.fa,18/05/2010,10,Atlantic,GA02    ,37.60731,-68.3895,PE319    ,15
SRR5788429,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788429/SRR5788429_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788429/SRR5788429_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187223/S0020.fa,S0020.fa,20/05/2010,199,Atlantic,GA02    ,37.60731,-68.3895,PE319    ,16
SRR5788430,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788430/SRR5788430_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788430/SRR5788430_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187222/S0019.fa,S0019.fa,20/05/2010,151,Atlantic,GA02    ,37.60731,-68.3895,PE319    ,16
SRR5788431,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788431/SRR5788431_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788431/SRR5788431_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187221/S0018.fa,S0018.fa,20/05/2010,102,Atlantic,GA02    ,37.60731,-68.3895,PE319    ,16
SRR5788432,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788432/SRR5788432_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788432/SRR5788432_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187220/S0017.fa,S0017.fa,20/05/2010,74,Atlantic,GA02    ,38.32433,-68.87553,PE319    ,16
SRR5788433,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788433/SRR5788433_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788433/SRR5788433_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187219/S0016.fa,S0016.fa,20/05/2010,50,Atlantic,GA02    ,38.32433,-68.87553,PE319    ,16
SRR5788434,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788434/SRR5788434_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788434/SRR5788434_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187218/S0015.fa,S0015.fa,20/05/2010,8,Atlantic,GA02    ,38.32433,-68.87553,PE319    ,16
SRR5788435,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788435/SRR5788435_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788435/SRR5788435_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187217/S0013.fa,S0013.fa,12/05/2010,198,Atlantic,GA02    ,38.32433,-68.87553,PE319    ,12
SRR5788436,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788436/SRR5788436_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788436/SRR5788436_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187216/S0012.fa,S0012.fa,12/05/2010,153,Atlantic,GA02    ,38.32433,-68.87553,PE319    ,12
SRR5788437,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788437/SRR5788437_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788437/SRR5788437_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187655/S0470.fa,S0470.fa,26/10/2010,101.9,Atlantic,GA10    ,38.32433,-68.87553,D357     ,4
SRR5788438,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788438/SRR5788438_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788438/SRR5788438_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187654/S0469.fa,S0469.fa,26/10/2010,62,Atlantic,GA10    ,38.32433,-68.87553,D357     ,4
SRR5788439,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788439/SRR5788439_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788439/SRR5788439_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187653/S0468.fa,S0468.fa,26/10/2010,52.1,Atlantic,GA10    ,38.32433,-68.87553,D357     ,4
SRR5788440,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788440/SRR5788440_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788440/SRR5788440_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187652/S0467.fa,S0467.fa,26/10/2010,42.2,Atlantic,GA10    ,38.65497,-69.13131,D357     ,4
SRR5788441,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788441/SRR5788441_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788441/SRR5788441_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187651/S0466.fa,S0466.fa,26/10/2010,21.4,Atlantic,GA10    ,38.65497,-69.13131,D357     ,4
SRR5788442,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788442/SRR5788442_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788442/SRR5788442_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187650/S0465.fa,S0465.fa,26/10/2010,6.5,Atlantic,GA10    ,38.65497,-69.13131,D357     ,4
SRR5788443,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788443/SRR5788443_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788443/SRR5788443_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187649/S0464.fa,S0464.fa,23/10/2010,101,Atlantic,GA10    ,38.65497,-69.13131,D357     ,3
SRR5788444,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788444/SRR5788444_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788444/SRR5788444_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187648/S0463.fa,S0463.fa,23/10/2010,81.5,Atlantic,GA10    ,38.65497,-69.13131,D357     ,3
SRR5788445,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788445/SRR5788445_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788445/SRR5788445_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187647/S0462.fa,S0462.fa,23/10/2010,59.8,Atlantic,GA10    ,38.65497,-69.13131,D357     ,3
SRR5788446,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788446/SRR5788446_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788446/SRR5788446_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187646/S0461.fa,S0461.fa,23/10/2010,50.2,Atlantic,GA10    ,38.65497,-69.13131,D357     ,3
